Date,AOR_Key,Encounter_Count,Count_of_Event,Sum_Qty_(lbs)
2024-07-01,HAVRE SECTOR,4.0,3.0,2.7116999999999996
2024-07-01,HOULTON SECTOR,31.0,1.0,0.0
2024-07-01,HOUSTON FIELD,5795.0,45.0,56.3748018480916
2024-07-01,LAREDO FIELD,21609.0,53.0,544.9608859000621
2024-07-01,LAREDO SECTOR,1978.0,22.0,296.0934
2024-07-01,LOS ANGELES,2040.0,233.0,2509.387865244478
2024-07-01,MIAMI FIELD,22840.0,686.0,2014.9777193861223
2024-07-01,MIAMI SECTOR,120.0,13.0,247.0707
2024-07-01,NEW ORLEANS,824.0,269.0,1572.426650369918
2024-07-01,NEW YORK,3807.0,998.0,7327.326840204221
2024-07-01,PORTLAND FIELD,503.0,9.0,10.2975497495318
2024-07-01,PRECLEARANCE FIELD,1342.0,85.0,26.228726003532998
2024-07-01,RAMEY SECTOR,12.0,0.0,0.0
2024-07-01,RIO GRANDE,5032.0,67.0,1774.3445
2024-07-01,SAN DIEGO,30428.0,218.0,7211.217512214272
2024-07-01,SAN FRANCISCO,2921.0,75.0,1316.9525084803784
2024-07-01,SAN JUAN,1039.0,105.0,335.0499918518344
2024-07-01,SEATTLE FIELD,4664.0,260.0,292.543170178817
2024-07-01,SPOKANE SECTOR,14.0,34.0,23.1023
2024-07-01,SWANTON SECTOR,2751.0,5.0,0.0172
2024-07-01,TAMPA FIELD,1540.0,15.0,7.3718832554346
2024-07-01,TUCSON FIELD,3627.0,78.0,3907.702787226325
2024-07-01,TUCSON SECTOR,11723.0,48.0,454.1323
2024-07-01,YUMA SECTOR,2170.0,4.0,88.6451
2024-08-01,ATLANTA FIELD,869.0,11.0,21.67364497722
2024-08-01,BALTIMORE FIELD,1226.0,82.0,211.224011373152
2024-08-01,BIG BEND,308.0,88.0,1028.977
2024-08-01,BLAINE SECTOR,66.0,2.0,3.6207000000000003
2024-08-01,BOSTON FIELD,3452.0,76.0,132.1226808769808
2024-08-01,BUFFALO FIELD,7112.0,123.0,42.6011133824748
2024-08-01,BUFFALO SECTOR,44.0,3.0,4.1895
2024-08-01,CHICAGO FIELD,1801.0,1285.0,7347.179797590714
2024-08-01,DEL RIO,7665.0,12.0,1.2576
2024-08-01,DETROIT FIELD,1469.0,396.0,949.6794217212309
2024-08-01,DETROIT SECTOR,57.0,33.0,268.8157
2024-08-01,EL CENTRO,1088.0,32.0,6.724
2024-08-01,EL PASO,20990.0,143.0,1749.1286652527049
2024-08-01,GRAND FORKS,25.0,1.0,0.0657
2024-08-01,HAVRE SECTOR,11.0,0.0,0.0
2024-08-01,HOULTON SECTOR,14.0,0.0,0.0
2024-08-01,HOUSTON FIELD,5215.0,51.0,554.1535669773546
2024-08-01,LAREDO FIELD,22220.0,81.0,5765.473431149072
2024-08-01,LAREDO SECTOR,2372.0,11.0,432.0715
2024-08-01,LOS ANGELES,1813.0,233.0,2707.2169864105817
2024-08-01,MIAMI FIELD,9230.0,540.0,1055.3352553054924
2024-08-01,MIAMI SECTOR,147.0,27.0,454.0305
2024-08-01,NEW ORLEANS,1260.0,225.0,2506.51188658667
2024-08-01,NEW YORK,2946.0,1014.0,4787.255412120428
2024-08-01,PORTLAND FIELD,545.0,6.0,58.0459057940516
2024-08-01,PRECLEARANCE FIELD,1372.0,56.0,3.9928361195344
2024-08-01,RAMEY SECTOR,24.0,3.0,680.5071
2024-08-01,RIO GRANDE,5243.0,34.0,692.7459
2024-08-01,SAN DIEGO,30246.0,219.0,11639.90299612001
2024-08-01,SAN FRANCISCO,3124.0,86.0,403.3798228276262
2024-08-01,SAN JUAN,768.0,95.0,1499.861206725072
2024-08-01,SEATTLE FIELD,5722.0,155.0,15.1508941701046
2024-08-01,SPOKANE SECTOR,16.0,14.0,5.6989
2024-08-01,SWANTON SECTOR,2198.0,4.0,0.33199999999999996
2024-08-01,TAMPA FIELD,838.0,19.0,1.4164479871237998
2024-08-01,TUCSON FIELD,3758.0,81.0,2407.51026981392
2024-08-01,TUCSON SECTOR,11923.0,39.0,165.5755
2024-08-01,YUMA SECTOR,1716.0,6.0,228.1767
2024-09-01,ATLANTA FIELD,951.0,14.0,27906.52340422962
2024-09-01,BALTIMORE FIELD,1136.0,62.0,199.328418871287
2024-09-01,BIG BEND,349.0,79.0,102.5428
2024-09-01,BLAINE SECTOR,63.0,4.0,0.2026
2024-09-01,BOSTON FIELD,3432.0,62.0,46.925590882735804
2024-09-01,BUFFALO FIELD,5800.0,106.0,40.557626629770596
2024-09-01,BUFFALO SECTOR,40.0,3.0,11.1457
2024-09-01,CHICAGO FIELD,2470.0,923.0,5815.236613852235
2024-09-01,DEL RIO,6932.0,32.0,1.2816
2024-09-01,DETROIT FIELD,1505.0,291.0,32.2967072565948
2024-09-01,DETROIT SECTOR,41.0,9.0,74.1135
2024-09-01,EL CENTRO,1138.0,27.0,47.4355
2024-09-01,EL PASO,20112.0,133.0,539.9696638981644
2024-09-01,GRAND FORKS,41.0,0.0,0.0
2024-09-01,HAVRE SECTOR,6.0,0.0,0.0
2024-09-01,HOULTON SECTOR,15.0,6.0,0.8943
2024-09-01,HOUSTON FIELD,4517.0,48.0,215.98892838043662
2024-09-01,LAREDO FIELD,21309.0,85.0,9621.138658792535
2024-09-01,LAREDO SECTOR,2062.0,13.0,243.3356
2024-09-01,LOS ANGELES,1580.0,324.0,6473.986759383621
2024-09-01,MIAMI FIELD,3144.0,467.0,2223.711852018472
2024-09-01,MIAMI SECTOR,145.0,16.0,278.9993
2024-09-01,NEW ORLEANS,1171.0,167.0,1442.468737643836
2024-09-01,NEW YORK,2957.0,682.0,3304.1031284172414
2024-09-01,PORTLAND FIELD,646.0,3.0,1.048738980334
2024-09-01,PRECLEARANCE FIELD,1430.0,54.0,3.9695553046671996
2024-09-01,RAMEY SECTOR,118.0,3.0,3176.3025
2024-09-01,RIO GRANDE,4689.0,48.0,1605.8595
2024-09-01,SAN DIEGO,28711.0,198.0,6701.721211239814
2024-09-01,SAN FRANCISCO,2553.0,87.0,572.1516430762845
2024-09-01,SAN JUAN,850.0,115.0,288.481042770336
2024-09-01,SEATTLE FIELD,6052.0,116.0,14.2201024999406
2024-09-01,SPOKANE SECTOR,11.0,13.0,6.7662
2024-09-01,SWANTON SECTOR,1575.0,1.0,0.108
2024-09-01,TAMPA FIELD,543.0,28.0,57.33403315005361
2024-09-01,TUCSON FIELD,3700.0,55.0,1900.468562284465
2024-09-01,TUCSON SECTOR,11055.0,44.0,92.37010000000001
2024-09-01,YUMA SECTOR,1817.0,20.0,331.8039
2024-10-01,ATLANTA FIELD,917.0,7.0,34.039593715062
2024-10-01,BALTIMORE FIELD,1591.0,95.0,466.1606627613304
2024-10-01,BIG BEND,479.0,91.0,1411.7087
2024-10-01,BLAINE SECTOR,229.0,2.0,0.0259
2024-10-01,BOSTON FIELD,3446.0,47.0,48.461992386613794
2024-10-01,BUFFALO FIELD,5274.0,74.0,18.8439897982238
2024-10-01,BUFFALO SECTOR,32.0,5.0,35.7959
2024-10-01,CHICAGO FIELD,1883.0,777.0,5001.193909186909
2024-10-01,DEL RIO,38206.0,11.0,0.2299
2024-10-01,DETROIT FIELD,1392.0,285.0,56.746831915216596
2024-10-01,DETROIT SECTOR,61.0,7.0,27.347900000000003
2024-10-01,EL CENTRO,2049.0,9.0,1168.2222
2024-10-01,EL PASO,29679.0,114.0,1048.8374977580825
2024-10-01,GRAND FORKS,19.0,0.0,0.0
2024-10-01,HAVRE SECTOR,31.0,0.0,0.0
2024-10-01,HOULTON SECTOR,53.0,5.0,0.522
2024-10-01,HOUSTON FIELD,6208.0,36.0,328.8948398203778
2024-10-01,LAREDO FIELD,24464.0,75.0,2925.9458638756105
2024-10-01,LAREDO SECTOR,2827.0,11.0,292.886
2024-10-01,LOS ANGELES,2266.0,187.0,2311.303118085585
2024-10-01,MIAMI FIELD,25351.0,644.0,1068.4550967944697
2024-10-01,MIAMI SECTOR,69.0,8.0,548.6992000000001
2024-10-01,NEW ORLEANS,969.0,472.0,4175.399871880765
2024-10-01,NEW YORK,4379.0,904.0,1492.576031277282
2024-10-01,PORTLAND FIELD,344.0,11.0,111.8142484571958
2024-10-01,PRECLEARANCE FIELD,1222.0,63.0,16.792830958802
2024-10-01,RAMEY SECTOR,75.0,0.0,0.0
2024-10-01,RIO GRANDE,32111.0,51.0,1398.6190000000001
2024-10-01,SAN DIEGO,45905.0,205.0,9133.672965813183
2024-10-01,SAN FRANCISCO,2742.0,65.0,233.6065748000592
2024-10-01,SAN JUAN,1576.0,107.0,205.96706668953578
2024-10-01,SEATTLE FIELD,5102.0,149.0,21.962384401761398
2024-10-01,SPOKANE SECTOR,22.0,0.0,0.0
2024-10-01,SWANTON SECTOR,1075.0,4.0,0.1129
2024-10-01,TAMPA FIELD,1696.0,21.0,75.93602152328
2024-10-01,TUCSON FIELD,4187.0,55.0,3216.700820554889
2024-10-01,TUCSON SECTOR,55223.0,38.0,529.0988
2024-10-01,YUMA SECTOR,5870.0,11.0,26.6203
2024-11-01,ATLANTA FIELD,1172.0,9.0,52.550707543892
2024-11-01,BALTIMORE FIELD,1521.0,103.0,198.4138752698324
2024-11-01,BIG BEND,426.0,59.0,890.7652
2024-11-01,BLAINE SECTOR,198.0,2.0,0.087
2024-11-01,BOSTON FIELD,3250.0,31.0,14.539265716637999
2024-11-01,BUFFALO FIELD,4926.0,45.0,96.6269339214088
2024-11-01,BUFFALO SECTOR,31.0,2.0,232.92470000000003
2024-11-01,CHICAGO FIELD,1505.0,735.0,5154.025668552406
2024-11-01,DEL RIO,42930.0,19.0,0.8217999999999999
2024-11-01,DETROIT FIELD,1147.0,194.0,52.67401208702859
2024-11-01,DETROIT SECTOR,55.0,2.0,16.2509
2024-11-01,EL CENTRO,1788.0,13.0,560.0131
2024-11-01,EL PASO,30024.0,113.0,967.3574904493328
2024-11-01,GRAND FORKS,22.0,0.0,0.0
2024-11-01,HAVRE SECTOR,4.0,2.0,0.0771
2024-11-01,HOULTON SECTOR,47.0,2.0,0.030899999999999997
2024-11-01,HOUSTON FIELD,5534.0,57.0,395.59009744702297
2024-11-01,LAREDO FIELD,24226.0,52.0,2384.7723653131206
2024-11-01,LAREDO SECTOR,2811.0,22.0,4286.0548
2024-11-01,LOS ANGELES,1978.0,317.0,1928.3511520850693
2024-11-01,MIAMI FIELD,26971.0,588.0,1119.0208282699923
2024-11-01,MIAMI SECTOR,50.0,3.0,11.099
2024-11-01,NEW ORLEANS,882.0,578.0,4308.68753301079
2024-11-01,NEW YORK,4257.0,543.0,2251.084270098583
2024-11-01,PORTLAND FIELD,450.0,7.0,15.397084378079999
2024-11-01,PRECLEARANCE FIELD,1214.0,54.0,15.711904488216
2024-11-01,RAMEY SECTOR,27.0,0.0,0.0
2024-11-01,RIO GRANDE,18784.0,58.0,3548.3182
2024-11-01,SAN DIEGO,46616.0,244.0,15550.241040910318
2024-11-01,SAN FRANCISCO,1776.0,65.0,722.6176660007133
2024-11-01,SAN JUAN,1239.0,104.0,364.53567299057204
2024-11-01,SEATTLE FIELD,4719.0,127.0,56.0471067418548
2024-11-01,SPOKANE SECTOR,15.0,0.0,0.0
2024-11-01,SWANTON SECTOR,776.0,5.0,1.6143
2024-11-01,TAMPA FIELD,2392.0,22.0,3.121194474265
2024-11-01,TUCSON FIELD,4047.0,63.0,2338.405315571162
2024-11-01,TUCSON SECTOR,64636.0,28.0,519.9048
2024-11-01,YUMA SECTOR,6159.0,11.0,117.7415
2024-12-01,ATLANTA FIELD,987.0,3.0,71.799929025898
2024-12-01,BALTIMORE FIELD,1539.0,108.0,272.149088170245
2024-12-01,BIG BEND,322.0,76.0,509.03229999999996
2024-12-01,BLAINE SECTOR,291.0,4.0,0.018000000000000002
2024-12-01,BOSTON FIELD,4236.0,44.0,47.353971104028
2024-12-01,BUFFALO FIELD,5131.0,65.0,25.3829004891438
2024-12-01,BUFFALO SECTOR,31.0,0.0,0.0
2024-12-01,CHICAGO FIELD,1606.0,728.0,3974.860706956004
2024-12-01,DEL RIO,71048.0,7.0,0.10389999999999999
2024-12-01,DETROIT FIELD,1326.0,198.0,180.8729056249334
2024-12-01,DETROIT SECTOR,45.0,14.0,67.0088
2024-12-01,EL CENTRO,2222.0,12.0,346.7249
2024-12-01,EL PASO,41543.0,119.0,1409.981113174863
2024-12-01,GRAND FORKS,8.0,0.0,0.0
2024-12-01,HAVRE SECTOR,13.0,0.0,0.0
2024-12-01,HOULTON SECTOR,23.0,2.0,0.1303
2024-12-01,HOUSTON FIELD,5900.0,22.0,177.52009349821122
2024-12-01,LAREDO FIELD,24853.0,48.0,1530.9724443064406
2024-12-01,LAREDO SECTOR,2267.0,18.0,41.266600000000004
2024-12-01,LOS ANGELES,2212.0,258.0,2416.011471006449
2024-12-01,MIAMI FIELD,27661.0,415.0,752.1117687978592
2024-12-01,MIAMI SECTOR,59.0,6.0,44.9945
2024-12-01,NEW ORLEANS,999.0,538.0,3288.2916223024754
2024-12-01,NEW YORK,4311.0,454.0,1597.3652056633955
2024-12-01,PORTLAND FIELD,314.0,11.0,28.379445600474
2024-12-01,PRECLEARANCE FIELD,1185.0,37.0,34.964653366414005
2024-12-01,RAMEY SECTOR,178.0,0.0,0.0
2024-12-01,RIO GRANDE,18216.0,48.0,1914.9762
2024-12-01,SAN DIEGO,50253.0,215.0,11319.296341375977
2024-12-01,SAN FRANCISCO,1874.0,93.0,821.6365713723695
2024-12-01,SAN JUAN,1275.0,97.0,201.0898241597622
2024-12-01,SEATTLE FIELD,4749.0,145.0,112.9795017429968
2024-12-01,SPOKANE SECTOR,10.0,2.0,5.0054
2024-12-01,SWANTON SECTOR,757.0,2.0,0.2542
2024-12-01,TAMPA FIELD,2075.0,14.0,161.08582236232598
2024-12-01,TUCSON FIELD,4036.0,45.0,2215.183181228098
2024-12-01,TUCSON SECTOR,80184.0,21.0,1.8401
2024-12-01,YUMA SECTOR,7144.0,2.0,0.1386
2025-01-01,ATLANTA FIELD,0.0,19.0,178.197000827456
2025-01-01,BALTIMORE FIELD,0.0,36.0,139.6902243899404
2025-01-01,BIG BEND,0.0,121.0,243.2857
2025-01-01,BLAINE SECTOR,0.0,2.0,0.1052
2025-01-01,BOSTON FIELD,0.0,40.0,43.256702010984206
2025-01-01,BUFFALO FIELD,0.0,99.0,53.504250919494396
2025-01-01,CHICAGO FIELD,0.0,1063.0,3922.1285369242596
2025-01-01,DEL RIO,0.0,31.0,0.5788
2025-01-01,DETROIT FIELD,0.0,257.0,181.855461834215
2025-01-01,DETROIT SECTOR,0.0,11.0,251.317
2025-01-01,EL CENTRO,0.0,21.0,40.5025
2025-01-01,EL PASO,0.0,86.0,380.951267687736
2025-01-01,GRAND FORKS,0.0,1.0,0.0004
2025-01-01,HOULTON SECTOR,0.0,2.0,0.0448
2025-01-01,HOUSTON FIELD,0.0,63.0,64.54515532403781
2025-01-01,LAREDO FIELD,0.0,63.0,6082.707867608686
2025-01-01,LAREDO SECTOR,0.0,11.0,0.2136
2025-01-01,LOS ANGELES,0.0,259.0,2312.7496812176983
2025-01-01,MIAMI FIELD,0.0,571.0,1062.8205884409522
2025-01-01,MIAMI SECTOR,0.0,3.0,10.281500000000001
2025-01-01,NEW ORLEANS,0.0,175.0,1722.8486520312076
2025-01-01,NEW YORK,0.0,479.0,10791.538614053701
2025-01-01,PORTLAND FIELD,0.0,10.0,5.218121279278001
2025-01-01,PRECLEARANCE FIELD,0.0,37.0,109.3947192241982
2025-01-01,RAMEY SECTOR,0.0,1.0,1640.52
2025-01-01,RIO GRANDE,0.0,33.0,1394.5187000000003
2025-01-01,SAN DIEGO,0.0,188.0,4828.026674859476
2025-01-01,SAN FRANCISCO,0.0,75.0,793.6918993987858
2025-01-01,SAN JUAN,0.0,140.0,457.457540183035
2025-01-01,SEATTLE FIELD,0.0,152.0,63.347736594211
2025-01-01,SPOKANE SECTOR,0.0,14.0,50.666
2025-01-01,SWANTON SECTOR,0.0,2.0,245.4588
2025-01-01,TAMPA FIELD,0.0,28.0,12.1821713962388
2025-01-01,TUCSON FIELD,0.0,45.0,1189.001370432509
2025-01-01,TUCSON SECTOR,0.0,33.0,208.38150000000002
2025-01-01,YUMA SECTOR,0.0,11.0,36.2089
2025-02-01,ATLANTA FIELD,0.0,8.0,3437.430040307946
2025-02-01,BALTIMORE FIELD,0.0,65.0,488.5750388926442
2025-02-01,BIG BEND,0.0,103.0,2049.2469
2025-02-01,BOSTON FIELD,0.0,44.0,31.568013342006203
2025-02-01,BUFFALO FIELD,0.0,68.0,31.7957949511046
2025-02-01,BUFFALO SECTOR,0.0,2.0,0.7584000000000001
2025-02-01,CHICAGO FIELD,0.0,971.0,5035.15825913195
2025-02-01,DEL RIO,0.0,15.0,0.2582
2025-02-01,DETROIT FIELD,0.0,196.0,270.7082350107178
2025-02-01,DETROIT SECTOR,0.0,11.0,14.7111
2025-02-01,EL CENTRO,0.0,23.0,124.1474
2025-02-01,EL PASO,0.0,109.0,320.7615284337362
2025-02-01,GRAND FORKS,0.0,2.0,1.6283999999999998
2025-02-01,HAVRE SECTOR,0.0,1.0,0.0243
2025-02-01,HOULTON SECTOR,0.0,3.0,0.1413
2025-02-01,HOUSTON FIELD,0.0,67.0,53.9445140567084
2025-02-01,LAREDO FIELD,0.0,72.0,3631.368641890308
2025-02-01,LAREDO SECTOR,0.0,23.0,3.8539
2025-02-01,LOS ANGELES,0.0,252.0,2256.9140859700065
2025-02-01,MIAMI FIELD,0.0,858.0,2286.9776427898983
2025-02-01,MIAMI SECTOR,0.0,5.0,87.2858
2025-02-01,NEW ORLEANS,0.0,158.0,2014.0172094030409
2025-02-01,NEW YORK,0.0,591.0,12086.289911363892
2025-02-01,PORTLAND FIELD,0.0,11.0,118.17401151401461
2025-02-01,PRECLEARANCE FIELD,0.0,30.0,3.0733762096372
2025-02-01,RIO GRANDE,0.0,38.0,1355.5263
2025-02-01,SAN DIEGO,0.0,177.0,5613.323965779276
2025-02-01,SAN FRANCISCO,0.0,91.0,971.4734390935027
2025-02-01,SAN JUAN,0.0,136.0,324.1249183197458
2025-02-01,SEATTLE FIELD,0.0,126.0,39.227401433315
2025-02-01,SPOKANE SECTOR,0.0,12.0,1.704
2025-02-01,SWANTON SECTOR,0.0,2.0,0.79
2025-02-01,TAMPA FIELD,0.0,23.0,132.38544984705862
2025-02-01,TUCSON FIELD,0.0,48.0,1117.4523935994455
2025-02-01,TUCSON SECTOR,0.0,28.0,216.2656
2025-02-01,YUMA SECTOR,0.0,13.0,246.33839999999998
2025-10-01,ATLANTA FIELD,0.0,16.0,127.689096603256
2025-10-01,BALTIMORE FIELD,0.0,62.0,375.0832930838904
2025-10-01,BIG BEND,0.0,115.0,392.8841
2025-10-01,BLAINE SECTOR,0.0,1.0,0.0699
2025-10-01,BOSTON FIELD,0.0,58.0,106.07363161697779
2025-10-01,BUFFALO FIELD,0.0,88.0,52.937993599547404
2025-10-01,BUFFALO SECTOR,0.0,2.0,21.0798
2025-10-01,CHICAGO FIELD,0.0,1088.0,5452.019635881816
2025-10-01,DEL RIO,0.0,12.0,0.6652999999999999
2025-10-01,DETROIT FIELD,0.0,287.0,27.8237263766506
2025-10-01,DETROIT SECTOR,0.0,10.0,21.6624
2025-10-01,EL CENTRO,0.0,32.0,2581.1402
2025-10-01,EL PASO,0.0,107.0,483.0341648037666
2025-10-01,HAVRE SECTOR,0.0,1.0,0.4985
2025-10-01,HOULTON SECTOR,0.0,2.0,0.0196
2025-10-01,HOUSTON FIELD,0.0,50.0,694.8302277123877
2025-10-01,LAREDO FIELD,0.0,78.0,2432.656856804426
2025-10-01,LAREDO SECTOR,0.0,16.0,51.3523
2025-10-01,LOS ANGELES,0.0,215.0,1570.889958758494
2025-10-01,MIAMI FIELD,0.0,634.0,1091.2555243927716
2025-10-01,MIAMI SECTOR,0.0,16.0,131.8466
2025-10-01,NEW ORLEANS,0.0,261.0,1868.316487243742
2025-10-01,NEW YORK,0.0,622.0,5399.5680261246935
2025-10-01,PORTLAND FIELD,0.0,10.0,107.303722854033
2025-10-01,PRECLEARANCE FIELD,0.0,38.0,1.7031150664024
2025-10-01,RAMEY SECTOR,0.0,1.0,1147.7025
2025-10-01,RIO GRANDE,0.0,53.0,2598.1018999999997
2025-10-01,SAN DIEGO,0.0,206.0,9709.933398094208
2025-10-01,SAN FRANCISCO,0.0,108.0,1252.4806568584554
2025-10-01,SAN JUAN,0.0,93.0,1651.6607397336602
2025-10-01,SEATTLE FIELD,0.0,141.0,25.238034736783604
2025-10-01,SPOKANE SECTOR,0.0,7.0,2.0924
2025-10-01,SWANTON SECTOR,0.0,3.0,0.1475999999999999
2025-10-01,TAMPA FIELD,0.0,19.0,59.5481136010934
2025-10-01,TUCSON FIELD,0.0,73.0,2777.049091332093
2025-10-01,TUCSON SECTOR,0.0,41.0,252.00300000000001
2025-10-01,YUMA SECTOR,0.0,16.0,150.6204
2025-11-01,ATLANTA FIELD,0.0,22.0,59.621174794720204
2025-11-01,BALTIMORE FIELD,0.0,58.0,864.7094519492983
2025-11-01,BIG BEND,0.0,93.0,1130.2024
2025-11-01,BLAINE SECTOR,0.0,3.0,0.1081
2025-11-01,BOSTON FIELD,0.0,34.0,3.8411360370522
2025-11-01,BUFFALO FIELD,0.0,64.0,66.424397691552
2025-11-01,CHICAGO FIELD,0.0,851.0,4506.3791930315565
2025-11-01,DEL RIO,0.0,24.0,0.8674999999999999
2025-11-01,DETROIT FIELD,0.0,283.0,98.2091474833304
2025-11-01,DETROIT SECTOR,0.0,13.0,19.4114
2025-11-01,EL CENTRO,0.0,14.0,12.8878
2025-11-01,EL PASO,0.0,110.0,488.92519618781057
2025-11-01,GRAND FORKS,0.0,2.0,36.8767
2025-11-01,HOULTON SECTOR,0.0,2.0,1.4329999999999998
2025-11-01,HOUSTON FIELD,0.0,47.0,73.66603184259701
2025-11-01,LAREDO FIELD,0.0,104.0,4774.633264187916
2025-11-01,LAREDO SECTOR,0.0,13.0,272.0121
2025-11-01,LOS ANGELES,0.0,201.0,4417.660659326385
2025-11-01,MIAMI FIELD,0.0,594.0,1159.8504612386184
2025-11-01,MIAMI SECTOR,0.0,11.0,74.1714
2025-11-01,NEW ORLEANS,0.0,242.0,2484.0372707617075
2025-11-01,NEW YORK,0.0,655.0,3529.900378741606
2025-11-01,PORTLAND FIELD,0.0,12.0,255.598324775119
2025-11-01,PRECLEARANCE FIELD,0.0,28.0,79.21751410824518
2025-11-01,RIO GRANDE,0.0,43.0,827.4893000000001
2025-11-01,SAN DIEGO,0.0,179.0,5428.728518230124
2025-11-01,SAN FRANCISCO,0.0,109.0,2568.307529121514
2025-11-01,SAN JUAN,0.0,113.0,294.57007816941876
2025-11-01,SEATTLE FIELD,0.0,111.0,76.6497460502788
2025-11-01,SPOKANE SECTOR,0.0,6.0,7.035
2025-11-01,SWANTON SECTOR,0.0,3.0,0.07469999999999999
2025-11-01,TAMPA FIELD,0.0,17.0,35.625224442044605
2025-11-01,TUCSON FIELD,0.0,55.0,1115.3302018192076
2025-11-01,TUCSON SECTOR,0.0,39.0,328.9538
2025-11-01,YUMA SECTOR,0.0,12.0,36.168200000000006
2025-12-01,ATLANTA FIELD,0.0,11.0,26.013224142428
2025-12-01,BALTIMORE FIELD,0.0,58.0,339.5971582829418
2025-12-01,BIG BEND,0.0,106.0,487.4258
2025-12-01,BLAINE SECTOR,0.0,2.0,78.94980000000001
2025-12-01,BOSTON FIELD,0.0,30.0,4.1191609956604
2025-12-01,BUFFALO FIELD,0.0,65.0,15.165378540718
2025-12-01,CHICAGO FIELD,0.0,1207.0,5778.642105029082
2025-12-01,DEL RIO,0.0,21.0,52.0523
2025-12-01,DETROIT FIELD,0.0,280.0,1113.1303191378404
2025-12-01,DETROIT SECTOR,0.0,12.0,16.3254
2025-12-01,EL CENTRO,0.0,13.0,90.73970000000001
2025-12-01,EL PASO,0.0,81.0,269.286306826505
2025-12-01,GRAND FORKS,0.0,2.0,0.9347
2025-12-01,HOULTON SECTOR,0.0,4.0,1.0373
2025-12-01,HOUSTON FIELD,0.0,53.0,72.4641377288516
2025-12-01,LAREDO FIELD,0.0,70.0,6340.690116961489
2025-12-01,LAREDO SECTOR,0.0,15.0,260.05230000000006
2025-12-01,LOS ANGELES,0.0,215.0,1649.1779378314686
2025-12-01,MIAMI FIELD,0.0,420.0,552.3367154299864
2025-12-01,MIAMI SECTOR,0.0,5.0,37.0484
2025-12-01,NEW ORLEANS,0.0,399.0,2556.80887036462
2025-12-01,NEW YORK,0.0,733.0,5175.81410822945
2025-12-01,PORTLAND FIELD,0.0,8.0,85.32046067606021
2025-12-01,PRECLEARANCE FIELD,0.0,27.0,4.2339777417099995
2025-12-01,RAMEY SECTOR,0.0,1.0,5274.5805
2025-12-01,RIO GRANDE,0.0,44.0,1528.9836999999998
2025-12-01,SAN DIEGO,0.0,187.0,5463.017209627975
2025-12-01,SAN FRANCISCO,0.0,110.0,1095.9785756165024
2025-12-01,SAN JUAN,0.0,131.0,1211.589162179112
2025-12-01,SEATTLE FIELD,0.0,102.0,89.5513739923284
2025-12-01,SPOKANE SECTOR,0.0,10.0,2.2445
2025-12-01,SWANTON SECTOR,0.0,2.0,0.1087
2025-12-01,TAMPA FIELD,0.0,10.0,32.354380184334
2025-12-01,TUCSON FIELD,0.0,57.0,1463.3530309237174
2025-12-01,TUCSON SECTOR,0.0,37.0,131.3221
2025-12-01,YUMA SECTOR,0.0,5.0,75.9972
